ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Color,Airbags,Turbo engine,Left wheel
45694878,8311.0,-,MITSUBISHI,Outlander,2002,Jeep,No,CNG,2.4,240000 km,4,Tiptronic,Front,4-5,White,4,False,True
45804862,29144.0,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2.0,42765 km,4,Automatic,Front,4-5,White,4,False,True
45761054,470.0,531,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,136712 km,4,Automatic,4x4,4-5,White,0,False,True
45781831,7000.0,-,BMW,528,1998,Sedan,Yes,Petrol,2.8,124000 km,6,Manual,Rear,4-5,Black,0,False,True
45415604,22266.0,-,BMW,535,2009,Sedan,Yes,Petrol,3.0,198400 km,6,Tiptronic,Rear,4-5,White,10,True,True
45807145,24148.0,781,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,90600 km,4,Variator,Front,4-5,Silver,6,False,True
45765004,392.0,1111,MAZDA,CX-9,2013,Sedan,Yes,Petrol,3.7,55858 km,6,Automatic,4x4,4-5,Grey,12,False,True
45797792,15053.0,1185,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,176878 km,4,Automatic,Front,4-5,Silver,4,False,True
45791970,3293.0,1249,NISSAN,Altima,2017,Sedan,Yes,Petrol,2.5,134571 km,4,Automatic,Front,4-5,Grey,12,False,True
45796826,41629.0,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,129841 km,4,Automatic,Front,4-5,Black,4,False,True
45768342,2195.0,586,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,430278 km,4,Automatic,Front,4-5,Black,12,False,True
45788151,11917.0,-,NISSAN,Tiida,2006,Sedan,No,LPG,1.6,200000 km,4,Automatic,Front,4-5,Silver,2,False,True
45771381,3293.0,645,TOYOTA,Prius,2011,Coupe,Yes,Hybrid,1.8,229461 km,4,Automatic,Front,4-5,Black,12,False,True
45760001,2000.0,-,ZAZ,969 968m,1989,Coupe,No,Petrol,0.8,201000 km,3,Manual,Front,2-3,Blue,0,False,True
45812395,3000.0,-,OPEL,Astra,2003,Sedan,No,Petrol,1.9,2222 km,2,Manual,Front,4-5,Purple,11,False,True
45642369,9722.0,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4,Automatic,Front,4-5,Black,12,False,True
45797770,19384.0,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,127983 km,4,Automatic,Front,4-5,Grey,4,False,True
45781247,4704.0,-,NISSAN,March,2002,Sedan,No,Petrol,1.4,200000 km,4,Automatic,4x4,4-5,Green,2,False,False
45813442,13172.0,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,151443 km,4,Automatic,Front,4-5,Grey,12,False,True
45811047,5018.0,-,MERCEDES-BENZ,Smart,2004,Hatchback,No,Petrol,1.3,1000900 km,4,Tiptronic,Front,4-5,Black,8,False,False
45655250,784.0,917,BMW,X5,2013,Jeep,Yes,Diesel,3.0,0 km,6,Automatic,4x4,4-5,Black,12,False,True
45115882,19757.0,-,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,76800 km,4,Tiptronic,Front,4-5,Blue,12,False,True
45596517,20385.0,1091,MAZDA,CX-5 Touring,2016,Jeep,No,Petrol,2.5,122918 km,4,Automatic,Front,4-5,Blue,8,False,True
45759338,157.0,915,AUDI,A7,2014,Hatchback,Yes,Petrol,3.0,401128 km,6,Automatic,4x4,4-5,Grey,0,False,True
45760345,35438.0,-,HYUNDAI,Sonata,2016,Sedan,Yes,Hybrid,2.0,144000 km,4,Tiptronic,Front,4-5,Silver,0,False,True
45655100,941.0,1356,LEXUS,GX 460,2014,Jeep,Yes,Petrol,4.6,200402 km,8,Automatic,4x4,4-5,Silver,0,False,True
45548755,31047.0,333,SUBARU,XV,2014,Jeep,Yes,Hybrid,2.0,99200 km,4,Tiptronic,4x4,4-5,Green,12,False,True
45813047,4234.0,642,VOLKSWAGEN,Tiguan,2012,Jeep,Yes,Petrol,2.0,307072 km,4,Automatic,Front,4-5,Black,12,False,True
45766664,1176.0,831,HONDA,Cr-v,2011,Jeep,Yes,Petrol,2.4,200960 km,4,Automatic,Front,4-5,Blue,12,False,True
45027069,20300.0,-,FORD,Fusion,2013,Sedan,No,Petrol,1.6,155300 km,4,Automatic,Front,4-5,Black,10,True,True
45018705,8154.0,-,HONDA,Edix,2004,Hatchback,No,Petrol,1.7,1000 km,4,Automatic,Front,4-5,Blue,0,True,False
45759679,2800.0,-,HYUNDAI,Elantra,1999,Sedan,No,Petrol,2.0,1111 km,4,Automatic,Front,4-5,Silver,4,False,True
45741418,37633.0,1211,MERCEDES-BENZ,ML 350 BLUETEC,2010,Jeep,Yes,Diesel,3.0,69000 km,6,Tiptronic,4x4,4-5,Black,12,True,True
45732094,49858.0,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,126465 km,4,Automatic,Front,4-5,Grey,4,False,True
33919101,100.0,-,HYUNDAI,IX35 2.0,2013,Jeep,Yes,Petrol,2.0,100000 km,10,Tiptronic,4x4,4-5,Silver,12,False,True
45733564,42987.0,1017,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2.0,85532 km,4,Automatic,Front,4-5,Black,4,False,True
45729729,42692.0,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,24846 km,4,Automatic,Front,4-5,White,4,False,True
45815375,11917.0,-,LEXUS,RX 300,2002,Jeep,Yes,Petrol,3.0,201000 km,6,Automatic,4x4,4-5,Silver,8,True,True
45768577,4861.0,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,264877 km,6,Automatic,4x4,4-5,White,12,False,True
45732564,37476.0,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,24526 km,4,Automatic,Front,4-5,White,4,False,True
45805601,13485.0,-,OPEL,Zafira,2007,Universal,Yes,Diesel,1.9,0 km,4,Manual,Front,4-5,Beige,6,True,True
45804057,47537.0,877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,93720 km,4,Automatic,Front,4-5,White,4,False,True
45807576,7997.0,-,VOLKSWAGEN,Touran,2004,Minivan,No,Petrol,2.0,135000 km,4,Tiptronic,Front,4-5,Silver,8,False,False
45810846,3293.0,1872,CHEVROLET,Impala,2018,Sedan,Yes,Petrol,3.6,71194 km,6,Automatic,Front,4-5,Silver,12,False,True
45642848,15681.0,650,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4,107200 km,4,Automatic,Rear,4-5,Black,6,True,True
45803148,10976.0,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,421167 km,4,Automatic,Front,4-5,White,4,False,True
45729789,27654.0,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,11261 km,4,Automatic,Front,4-5,White,4,False,True
45641150,392.0,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4,Automatic,Front,4-5,Grey,12,False,True
45732730,14166.0,640,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.0,206088 km,4,Automatic,Front,4-5,White,4,False,True
45773513,188.0,382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,125358 km,4,Automatic,Front,4-5,Grey,0,False,True
45772356,73071.0,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078 km,8,Automatic,4x4,4-5,Black,0,False,True
45792408,14426.0,764,KIA,Optima,2015,Sedan,Yes,Petrol,2.0,64032 km,4,Automatic,Front,4-5,Silver,4,False,True
45803492,12231.0,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,216070 km,4,Automatic,Front,4-5,Silver,4,False,True
45647938,157.0,1172,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,220323 km,6,Automatic,4x4,4-5,Black,12,False,True
45810840,3450.0,1869,CHEVROLET,Impala,2019,Sedan,Yes,Petrol,3.6,18438 km,6,Automatic,Front,4-5,Silver,12,False,True
45808625,3136.0,1694,NISSAN,Frontier,2016,Sedan,Yes,Petrol,4.0,105427 km,6,Automatic,Front,4-5,Brown,12,False,True
45776078,18817.0,-,BMW,750 4.8,2005,Sedan,Yes,CNG,4.8,210000 km,8,Tiptronic,Rear,4-5,White,12,False,True
45780590,10349.0,-,MERCEDES-BENZ,E 320,2001,Sedan,Yes,Diesel,3.2,195330 km,6,Tiptronic,Rear,4-5,Silver,6,True,True
45814980,2195.0,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,328282 km,4,Automatic,Front,4-5,Silver,12,False,True
45797698,46414.0,915,MERCEDES-BENZ,ML 350,2014,Jeep,Yes,Diesel,3.0,57755 km,6,Automatic,4x4,4-5,White,6,False,True
45768082,1019.0,1537,TOYOTA,Highlander,2009,Sedan,Yes,Hybrid,3.3,318358 km,6,Automatic,4x4,4-5,Black,12,False,True
45768260,4704.0,1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,59331 km,6,Automatic,Rear,4-5,Black,0,False,True
45645989,3763.0,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4,Automatic,Front,4-5,White,12,False,True
45744836,19757.0,-,HYUNDAI,Veloster R-spec,2014,Coupe,Yes,Petrol,1.6,96000 km,4,Manual,Front,2-3,Black,6,True,True
45654919,1725.0,1363,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,4.6,180659 km,8,Automatic,4x4,4-5,Black,12,False,True
45806739,11760.0,2377,DODGE,Ramcharger,2016,Sedan,Yes,Petrol,5.7,87434 km,8,Automatic,Rear,4-5,Black,12,False,True
45809140,627.0,1470,JAGUAR,XF,2013,Sedan,Yes,Petrol,5.0,85459 km,8,Automatic,Rear,4-5,Silver,12,False,True
45732991,20883.0,640,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.0,126655 km,4,Automatic,Front,4-5,Grey,4,False,True
45618106,8938.0,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,256914 km,6,Automatic,4x4,4-5,Grey,12,False,True
45209840,29793.0,-,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,85000 km,4,Variator,Front,4-5,Black,10,False,True
45791588,18817.0,-,RENAULT,Megane,2010,Hatchback,No,Diesel,1.5,190000 km,4,Automatic,Front,4-5,White,8,False,True
45801783,6272.0,-,TOYOTA,RAV 4,1995,Jeep,No,CNG,2.0,0 km,4,Automatic,4x4,2-3,Blue,0,False,False
45789074,11917.0,-,TOYOTA,Vitz RS,2008,Hatchback,Yes,Petrol,1.5,95000 km,4,Variator,Front,4-5,White,4,False,False
45790955,28225.0,-,FORD,Fusion,2016,Sedan,No,Petrol,2.5,70500 km,4,Automatic,Front,4-5,Black,8,False,True
45776156,32302.0,-,HYUNDAI,Azera,2012,Sedan,Yes,Petrol,3.0,122000 km,6,Automatic,Front,4-5,White,12,False,True
45733614,53282.0,1017,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2.0,37844 km,4,Automatic,Front,4-5,White,4,False,True
45796736,15994.0,595,FORD,Fusion,2015,Sedan,Yes,Petrol,1.5,163711 km,4,Automatic,Front,4-5,Black,12,True,True
45730474,29075.0,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2.0,169027 km,4,Automatic,Front,4-5,Silver,4,False,True
45661647,22894.0,1273,MERCEDES-BENZ,ML 350,2015,Jeep,Yes,Diesel,3.5,79080 km,6,Automatic,4x4,4-5,Grey,12,False,True
45744747,5802.0,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,107125 km,4,Automatic,Front,4-5,Black,4,False,True
45810370,9408.0,966,SUZUKI,SX4,2009,Jeep,No,Petrol,2.0,107000 km,4,Automatic,4x4,4-5,Grey,8,False,True
45774871,3700.0,-,VAZ,2107 07,1999,Sedan,No,Petrol,1.7,1000 km,4,Manual,Rear,4-5,White,0,False,True
45802845,81445.0,1174,HYUNDAI,Santa FE,2020,Jeep,Yes,Diesel,2.2,25468 km,4,Automatic,Front,4-5,White,4,False,True
45787409,14740.0,862,TOYOTA,Camry,2011,Sedan,Yes,Petrol,2.5,208000 km,6,Tiptronic,4x4,4-5,Black,10,False,True
45787118,14583.0,-,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,208000 km,4,Variator,Front,4-5,Golden,6,False,True
45803044,41553.0,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,145339 km,4,Automatic,Front,4-5,Black,4,False,True
45808504,2744.0,862,NISSAN,Altima,2011,Sedan,Yes,Petrol,2.5,266819 km,4,Automatic,Front,4-5,Black,12,False,True
45765671,3763.0,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,88475 km,4,Automatic,4x4,4-5,White,0,False,True
45806363,34497.0,919,BMW,535,2012,Sedan,Yes,Petrol,3.0,124000 km,6,Tiptronic,4x4,4-5,White,16,True,True
45569390,20385.0,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,102000 km,4,Tiptronic,Front,4-5,Blue,10,False,True
45797009,7213.0,-,MITSUBISHI,Colt,2004,Hatchback,No,Petrol,1.2,180000 km,4,Variator,Front,4-5,Silver,8,False,False
44781284,30420.0,765,FORD,Transit Custom,2015,Microbus,No,Diesel,2.0,120000 km,4,Manual,Front,4-5,White,2,True,True
45803080,56845.0,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2.0,88000 km,4,Automatic,Front,4-5,Grey,4,False,True
45797457,22580.0,891,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,2.0,52000 km,4,Automatic,Front,4-5,Black,0,False,True
45760091,6743.0,397,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904 km,4,Automatic,Front,4-5,White,0,False,True
45645027,2901.0,503,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,146403 km,4,Automatic,Front,4-5,White,0,False,True
45649985,784.0,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4,Automatic,Front,4-5,Black,12,False,True
45772435,3000.0,-,OPEL,Astra,1996,Universal,No,CNG,1.6,600000 km,4,Manual,Front,4-5,Blue,2,False,True
45757675,7527.0,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,151610 km,4,Automatic,Front,4-5,White,12,False,True
45809628,30602.0,609,HONDA,FIT,2016,Universal,Yes,Petrol,1.3,16714 km,4,Automatic,Front,4-5,Black,4,False,True
45555548,39201.0,1053,ACURA,RDX,2014,Jeep,Yes,Petrol,3.5,81600 km,6,Automatic,4x4,4-5,Grey,10,False,True
45642449,3763.0,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4,Automatic,Front,4-5,White,12,False,True
45730433,44134.0,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,56150 km,4,Automatic,Front,4-5,Red,4,False,True
45781584,6272.0,-,VOLVO,960,1995,Sedan,Yes,Petrol,2.5,253442 km,6,Automatic,Rear,4-5,White,2,False,True
45749301,7840.0,-,HONDA,Elysion 3.0,2004,Minivan,No,Petrol,3.0,219000 km,6,Automatic,Front,4-5,Black,6,False,False
45803726,27827.0,765,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2.0,161388 km,4,Automatic,Front,4-5,White,4,False,True
45774561,16000.0,-,BMW,X5,2004,Jeep,Yes,Petrol,3.0,300000 km,6,Tiptronic,4x4,4-5,Silver,10,False,True
45802596,35237.0,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.0,170623 km,4,Automatic,Front,4-5,White,4,False,True
45771914,470.0,645,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,353606 km,4,Automatic,Front,4-5,Grey,12,False,True
45803129,11604.0,1017,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2.0,345316 km,4,Automatic,Front,4-5,Orange,4,False,True
45798300,32929.0,880,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,54865 km,4,Automatic,Front,4-5,Grey,4,False,True
45803952,19657.0,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,129000 km,4,Automatic,Front,4-5,Grey,4,False,True
45797193,16954.0,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2.0,170340 km,4,Automatic,Front,4-5,Black,4,False,True
45808902,118519.0,1228,FORD,Explorer,2018,Jeep,Yes,Petrol,2.3,14263 km,4,Automatic,Front,4-5,White,4,False,True
45644451,1098.0,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4,Automatic,Front,4-5,Black,12,False,True
45725935,16333.0,707,SSANGYONG,Actyon,2011,Sedan,Yes,Diesel,2.0,189855 km,4,Automatic,Front,4-5,Silver,4,False,True
45802219,41654.0,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,41000 km,4,Automatic,Front,4-5,White,4,False,True
45803614,19441.0,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,82111 km,4,Automatic,Front,4-5,White,4,False,True
45769193,9879.0,1018,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.0,273186 km,6,Automatic,Rear,4-5,White,12,False,True
45720276,15681.0,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Petrol,3.5,140800 km,6,Automatic,4x4,4-5,Black,0,True,True
45787374,13485.0,-,OPEL,Zafira B,2007,Minivan,No,Diesel,1.9,265000 km,4,Manual,Front,4-5,Silver,2,True,True
44960548,11290.0,746,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.5,99000 km,4,Automatic,Front,4-5,Green,8,False,True
45815383,627.0,777,LEXUS,IS 250,2014,Sedan,Yes,Petrol,2.5,126021 km,6,Automatic,Rear,4-5,White,12,False,True
45764946,392.0,1514,LEXUS,GX 470,2011,Sedan,Yes,Petrol,4.6,202048 km,8,Automatic,4x4,4-5,White,0,False,True
45580471,11800.0,1296,TOYOTA,Camry,2008,Sedan,Yes,Hybrid,2.4,171200 km,4,Automatic,Front,4-5,Beige,12,False,True
45800806,7527.0,-,FORD,Transit,1995,Microbus,No,Diesel,2.5,111111 km,4,Manual,Rear,4-5,Yellow,2,False,True
45647881,4704.0,917,AUDI,A7,2013,Hatchback,Yes,Petrol,3.0,301707 km,6,Automatic,4x4,4-5,Grey,0,False,True
45646999,1098.0,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4,Automatic,Front,4-5,Black,12,False,True
45813859,941.0,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2.0,294016 km,4,Automatic,Front,4-5,White,12,False,True
45525177,2195.0,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2.0,22816 km,4,Automatic,Front,4-5,Grey,12,False,True
45769967,314.0,2410,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,6.2,274771 km,8,Automatic,Rear,4-5,White,12,False,True
44684078,13799.0,-,TOYOTA,Prius 1.5I,2008,Sedan,Yes,Hybrid,1.5,145000 km,4,Variator,Front,4-5,Grey,12,False,True
45730900,16280.0,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2.0,158663 km,4,Automatic,Front,4-5,Grey,4,False,True
45731062,30326.0,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,40877 km,4,Automatic,Front,4-5,Grey,4,False,True
45783822,7840.0,-,MERCEDES-BENZ,E 280,1998,Sedan,Yes,CNG,2.8,3200 km,6,Automatic,4x4,4-5,Black,6,False,True
45816351,6.0,595,TOYOTA,Prius C,2015,Hatchback,Yes,Petrol,1.5,105600 km,4,Automatic,Front,4-5,Black,12,False,True
45813907,11447.0,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Petrol,3.5,248525 km,6,Automatic,4x4,4-5,Grey,12,False,True
44659258,21012.0,1051,KIA,Optima,2016,Sedan,No,Petrol,2.4,910000 km,4,Tiptronic,Front,4-5,Black,8,False,True
45779769,16308.0,-,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.4,163000 km,4,Tiptronic,Front,4-5,Black,8,True,True
45769754,2430.0,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.0,175614 km,6,Automatic,Rear,4-5,Black,12,False,True
45803033,53188.0,1079,HYUNDAI,Santa FE,2018,Jeep,Yes,Diesel,2.0,47692 km,4,Automatic,Front,4-5,Black,4,False,True
45810199,24283.0,640,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2.0,106048 km,4,Automatic,Front,4-5,Black,4,False,True
45800811,3000.0,-,ROVER,200,1998,Coupe,No,Petrol,1.4,0 km,4,Manual,Front,2-3,Silver,3,False,True
45808430,6272.0,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.3,161000 km,4,Automatic,Front,4-5,Red,4,False,False
45769115,7840.0,-,BMW,318,2000,Sedan,No,CNG,1.9,0 km,4,Manual,Rear,4-5,Silver,8,False,True
45815382,706.0,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,172659 km,6,Automatic,4x4,4-5,White,12,False,True
45652392,26657.0,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.0,271701 km,6,Automatic,4x4,4-5,White,12,False,True
45769082,392.0,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,1600 km,4,Automatic,Rear,4-5,Black,12,False,True
45642718,282.0,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2.0,174619 km,4,Automatic,Front,4-5,Grey,0,False,True
45792128,10036.0,924,KIA,Cadenza,2011,Sedan,Yes,Petrol,2.7,68105 km,6,Automatic,Front,4-5,Silver,4,False,True
45808652,1098.0,1018,AUDI,A6,2011,Sedan,Yes,Petrol,3.0,0 km,6,Automatic,4x4,4-5,Silver,12,False,True
45526115,9722.0,-,VOLKSWAGEN,Jetta,2007,Sedan,Yes,Petrol,2.5,198245 km,5,Automatic,Front,4-5,Black,10,False,True
45797043,7840.0,-,DODGE,Durango,2003,Jeep,No,CNG,4.7,240000 km,8,Automatic,4x4,4-5,Brown,6,False,True
45675483,21326.0,586,TOYOTA,Prius V,2012,Universal,Yes,Hybrid,1.8,197000 km,4,Variator,Front,4-5,Beige,8,False,True
45793345,23521.0,696,MERCEDES-BENZ,Vito,2013,Minivan,No,Diesel,2.2,167000 km,4,Manual,Rear,4-5,White,2,True,True
45802129,17054.0,862,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,237853 km,4,Automatic,Front,4-5,Silver,4,False,True
45760911,5018.0,431,HYUNDAI,Sonata,2016,Sedan,Yes,Hybrid,2.0,71218 km,4,Automatic,Front,4-5,Black,0,False,True
45754198,706.0,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,82160 km,4,Automatic,Front,4-5,Pink,12,False,True
45785703,7840.0,5877,MERCEDES-BENZ,CLK 430,2005,Cabriolet,No,Petrol,7.3,156470 km,12,Automatic,Rear,4-5,Black,12,False,True
45642337,784.0,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4,Automatic,Front,4-5,Black,12,False,True
45636226,2117.0,730,NISSAN,Juke,2016,Jeep,Yes,Petrol,1.6,181997 km,4,Automatic,4x4,4-5,Black,0,False,True
45767818,10036.0,-,BMW,330,2001,Coupe,Yes,Petrol,3.0,330000 km,6,Manual,Rear,2-3,Blue,4,False,True
45732939,8311.0,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2.0,36545 km,4,Automatic,Front,4-5,White,4,False,True
45811272,4200.0,-,VOLKSWAGEN,Sharan,2004,Minivan,No,Diesel,1.9,180000 km,4,Manual,Front,4-5,Beige,2,True,True
44565365,32929.0,-,TOYOTA,Prius,2016,Hatchback,No,Hybrid,1.6,85000 km,4,Automatic,Front,4-5,White,12,False,True
45792295,8320.0,640,KIA,Optima,2013,Sedan,Yes,Petrol,2.0,52448 km,4,Automatic,Front,4-5,Silver,4,False,True
45804395,12544.0,1024,FORD,Fusion,2010,Sedan,Yes,Hybrid,2.5,180973 km,4,Automatic,Front,4-5,Blue,0,False,True
45809361,45825.0,400,TOYOTA,Aqua,2018,Universal,Yes,Hybrid,1.5,9942 km,4,Automatic,Front,4-5,Grey,4,False,True
45799613,17249.0,-,MERCEDES-BENZ,ML 270 CDI,2002,Jeep,Yes,Diesel,2.7,288578 km,5,Tiptronic,4x4,4-5,Blue,10,True,True
45765502,94.0,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,1600 km,4,Automatic,Rear,4-5,Black,12,False,True
45812796,21169.0,1051,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,60000 km,6,Tiptronic,Front,4-5,Black,8,False,True
45803401,9252.0,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,587949 km,4,Automatic,Front,4-5,Orange,4,False,True
37784235,31047.0,-,HYUNDAI,IX35,2011,Jeep,No,Petrol,2.0,118023 km,4,Tiptronic,4x4,4-5,Silver,12,False,True
45816551,4077.0,-,TOYOTA,RAV 4,2001,Jeep,No,Petrol,2.0,250000 km,4,Manual,Front,2-3,Green,8,False,True
45652895,282.0,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,93816 km,4,Automatic,Front,4-5,Black,0,False,True
45476077,7840.0,-,HONDA,Civic Ferio,2003,Sedan,No,CNG,1.5,0 km,4,Automatic,Front,4-5,White,4,False,False
45018680,17876.0,584,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,155360 km,4,Tiptronic,Front,4-5,Grey,6,False,True
45815128,6899.0,1273,TOYOTA,Avalon,2015,Sedan,Yes,Petrol,3.5,122418 km,6,Automatic,Front,4-5,Blue,12,False,True
45768566,314.0,1474,JAGUAR,XF,2012,Sedan,Yes,Petrol,5.0,82925 km,8,Automatic,Rear,4-5,Green,12,False,True
45646984,549.0,1058,MERCEDES-BENZ,C 350,2012,Coupe,Yes,Petrol,3.5,256958 km,6,Automatic,Rear,2-3,White,12,False,True
45806548,16935.0,1493,TOYOTA,Highlander,2016,Jeep,Yes,Petrol,3.5,0 km,6,Automatic,Front,4-5,Silver,12,False,True
45648475,16621.0,915,BMW,X5,2014,Jeep,Yes,Diesel,3.0,110715 km,6,Automatic,4x4,4-5,White,0,False,True
45731562,29793.0,810,VOLKSWAGEN,Passat,2016,Sedan,Yes,Petrol,1.8,80000 km,4,Tiptronic,Front,4-5,White,14,True,True
45814401,1000.0,-,MITSUBISHI,Carisma,2001,Hatchback,No,Petrol,2.0,0 km,4,Manual,Front,4-5,Grey,0,False,True
45814029,8781.0,-,BMW,318,2001,Sedan,No,Petrol,1.9,159344 km,4,Tiptronic,Rear,4-5,Silver,6,False,False
45768810,314.0,779,VOLVO,S60,2013,Sedan,Yes,Petrol,2.5,306266 km,5,Automatic,4x4,4-5,White,12,False,True
45811772,18189.0,614,VOLKSWAGEN,Jetta TDI,2012,Sedan,Yes,Diesel,1.9,8100 km,4,Tiptronic,Front,4-5,Silver,0,True,True
45809304,16960.0,595,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,131455 km,4,Automatic,Front,4-5,Blue,4,False,True
45729656,28830.0,528,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,83147 km,4,Automatic,Front,4-5,White,4,False,True
45813466,627.0,640,BMW,528,2013,Sedan,Yes,Petrol,2.0,0 km,4,Automatic,Rear,4-5,Silver,12,False,True
45772335,3763.0,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,110685 km,4,Automatic,Front,4-5,White,12,False,True
45549647,11917.0,-,OPEL,Zafira,2003,Minivan,No,Petrol,1.8,201600 km,4,Manual,Front,>5,Silver,8,False,True
